0.012772	100	3960
0.012197	100	3960
0.012172	100	3960
0.012774	100	3960
0.012455	100	3960
0.012091	100	3960
0.012232	100	3960
0.012482	100	3960
0.012122	100	3960
0.012254	100	3960
0.012380	100	3960
0.015423	100	3960
0.012428	100	3960
0.012162	100	3960
0.012332	100	3960
0.012277	100	3960
0.012282	100	3960
0.012492	100	3960
0.012143	100	3960
0.012260	100	3960
0.012149	100	3960
0.012722	100	3960
0.012055	100	3960
0.012254	100	3960
0.012813	100	3960
