0.001477	20	152
0.001235	20	152
0.001244	20	152
0.001285	20	152
0.001311	20	152
0.001271	20	152
0.001254	20	152
0.001238	20	152
0.001316	20	152
0.001256	20	152
0.001295	20	152
0.001248	20	152
0.001331	20	152
0.001270	20	152
0.001249	20	152
0.001257	20	152
0.001701	20	152
0.001257	20	152
0.001241	20	152
0.001260	20	152
0.001240	20	152
0.001266	20	152
0.001241	20	152
0.001249	20	152
0.001477	20	152
