0.002122	20	342
0.001525	20	342
0.001648	20	342
0.001648	20	342
0.001649	20	342
0.001521	20	342
0.001733	20	342
0.001530	20	342
0.001510	20	342
0.001510	20	342
0.001534	20	342
0.001619	20	342
0.001504	20	342
0.001522	20	342
0.001531	20	342
0.001501	20	342
0.001527	20	342
0.001953	20	342
0.001535	20	342
0.001510	20	342
0.001523	20	342
0.001513	20	342
0.001521	20	342
0.001654	20	342
0.001503	20	342
