0.001677	20	228
0.001351	20	228
0.001417	20	228
0.001682	20	228
0.001340	20	228
0.001348	20	228
0.001338	20	228
0.001350	20	228
0.001348	20	228
0.001353	20	228
0.001337	20	228
0.001388	20	228
0.001340	20	228
0.001340	20	228
0.001538	20	228
0.001408	20	228
0.001376	20	228
0.001353	20	228
0.001375	20	228
0.001380	20	228
0.001344	20	228
0.001375	20	228
0.001387	20	228
0.001339	20	228
0.001352	20	228
